,genes,in_group_fraction,out_group_fraction,in_out_group_ratio,in_group_mean_exp,out_group_mean_exp,fold_change,pvals_adj,target_dmain,neighbors
67,DNAJB5,0.9574468085106383,0.9320987654320988,1.027194589263069,2.1423165798187256,1.3534696102142334,2.200857162475586,0.04308390280956539,2.0,"[3, 4, 0]"
73,SMARCD1,0.9574468085106383,0.9320987654320988,1.027194589263069,2.433885335922241,1.5891591310501099,2.3273403644561768,0.04991228098571609,2.0,"[3, 4, 0]"
6,GCNT1,0.9361702127659575,0.5802469135802469,1.6133997283838841,1.7384240627288818,0.6460698246955872,2.9812843799591064,5.719321499849073e-05,2.0,"[3, 4, 0]"
0,NTNG1,1.0,0.844311377245509,1.1843971631205674,2.1240005493164062,1.121005654335022,2.7264349460601807,0.0024087343317742717,3.0,"[0, 2, 4]"
1,SLC17A7,1.0,0.9820359281437125,1.0182926829268293,3.0647125244140625,2.0002784729003906,2.899197578430176,0.002539738237919132,3.0,"[0, 2, 4]"
3,RELN,1.0,0.9940119760479041,1.0060240963855422,2.957514762878418,2.034935235977173,2.5157716274261475,0.007875502447403227,3.0,"[0, 2, 4]"
4,SV2B,0.9761904761904762,0.8982035928143712,1.086825396825397,2.121807098388672,1.2392611503601074,2.4170455932617188,0.013313953016131235,3.0,"[0, 2, 4]"
2,SCUBE1,0.9523809523809523,0.8562874251497006,1.112221112221112,1.7979391813278198,1.0055853128433228,2.2085890769958496,0.0065512480157762076,3.0,"[0, 2, 4]"
6,SHISA3,0.9523809523809523,0.9221556886227545,1.0327767470624611,2.2283568382263184,1.3908253908157349,2.3106560707092285,0.022299609071975778,3.0,"[0, 2, 4]"
0,NRGN,1.0,0.9775280898876404,1.0229885057471264,3.504669666290283,2.530132532119751,2.6499404907226562,0.0015015178980083098,4.0,"[2, 3]"
4,NNAT,1.0,0.7528089887640449,1.328358208955224,1.6175810098648071,0.8747280836105347,2.101923704147339,0.009156480095222035,4.0,"[2, 3]"
6,CAMK4,0.9666666666666667,0.8539325842696629,1.1320175438596491,2.1501541137695312,1.2632254362106323,2.4276621341705322,0.01563843787596908,4.0,"[2, 3]"
13,LRP8,0.9666666666666667,0.898876404494382,1.0754166666666667,2.0736918449401855,1.3773771524429321,2.00634503364563,0.04501210392824101,4.0,"[2, 3]"
3,DLX1AS,0.9333333333333333,0.7752808988764045,1.203864734299517,1.7701621055603027,0.9585757255554199,2.251476764678955,0.0021576695933278344,4.0,"[2, 3]"
10,NECAB2,0.9333333333333333,0.8314606741573034,1.1225225225225226,2.105989933013916,1.2997581958770752,2.239453077316284,0.041529997610447705,4.0,"[2, 3]"
12,SOX11,0.9,0.8202247191011236,1.0972602739726027,2.0545566082000732,1.114237666130066,2.560798168182373,0.04501210392824101,4.0,"[2, 3]"
