genes,in_group_fraction,out_group_fraction,in_out_group_ratio,in_group_mean_exp,out_group_mean_exp,fold_change,pvals_adj,target_domain,neighbors
NEGR1,0.996551724137931,0.8901098901098901,1.1195828011919966,2.163275957107544,1.2685117721557617,2.44675874710083,0.004196121873203665,7,[6]
GAP43,1.0,0.9157509157509157,1.092,2.9062323570251465,1.745661973953247,3.1917531490325928,0.005873364470190238,7,[6]
CAMK2D,0.9551724137931035,0.6593406593406593,1.4486781609195403,1.9827591180801392,0.8366026282310486,3.1460776329040527,0.0076149054532151355,7,[6]
ITPKA,1.0,0.8681318681318682,1.1518987341772151,2.268799304962158,1.3179309368133545,2.587956190109253,0.009706229091838473,7,[6]
FABP3,1.0,0.8901098901098901,1.123456790123457,2.0442628860473633,1.1968295574188232,2.3336496353149414,0.014210740258901445,7,[6]
PTPN5,0.993103448275862,0.8315018315018315,1.1943490809661248,1.96773362159729,1.0584579706192017,2.4825234413146973,0.018170067853757913,7,[6]
TSPAN13,0.996551724137931,0.9597069597069597,1.0383916820215846,2.4417190551757812,1.57912278175354,2.3693041801452637,0.02194126932809226,7,[6]
SYT4,0.996551724137931,0.8974358974358975,1.1104433497536945,2.184319496154785,1.2475407123565674,2.551748514175415,0.025229155082077594,7,[6]
HPCAL1,0.9896551724137931,0.8937728937728938,1.1072781232334652,2.3764073848724365,1.301270842552185,2.9303929805755615,0.03158912200497336,7,[6]
DBPHT2,0.9689655172413794,0.575091575091575,1.6848890841203603,1.68738853931427,0.6742147207260132,2.754328727722168,0.0450002375166201,7,[6]
RSRP1,0.9896551724137931,0.9340659340659341,1.0595131845841785,2.2643489837646484,1.4606778621673584,2.2337262630462646,0.04754540958844374,7,[6]
SYT5,1.0,0.9304029304029304,1.074803149606299,2.1811702251434326,1.3442836999893188,2.309166193008423,0.04854193760213932,7,[6]
RNF112,1.0,0.9361702127659575,1.0681818181818181,2.3093056678771973,1.4921845197677612,2.263972759246826,6.572090526253251e-85,8,[1]
GRM4,0.9869565217391304,0.8617021276595744,1.1453569511540527,1.8492664098739624,1.1433753967285156,2.025650978088379,7.057598476452825e-82,8,[1]
BMP1,0.9739130434782609,0.7579787234042553,1.2848817696414951,1.4645339250564575,0.8619585633277893,1.8268173933029175,1.3553603542963071e-80,8,[1]
PPFIA4,0.9695652173913043,0.7686170212765957,1.2614412516924929,1.4755430221557617,0.8781044483184814,1.8174575567245483,3.8429476596092e-80,8,[1]
KNDC1,0.9695652173913043,0.8457446808510638,1.14640415641236,1.5048341751098633,0.9636355042457581,1.7180649042129517,6.396277293779361e-80,8,[1]
CNTN2,0.9217391304347826,0.6781914893617021,1.3591133844842285,1.2309852838516235,0.6899374723434448,1.7178058624267578,1.4880470380596918e-76,8,[1]
ADAMTS10,0.9260869565217391,0.6808510638297872,1.3601902173913043,1.2749321460723877,0.7311422824859619,1.7225227355957031,4.224077217019741e-72,8,[1]
PLCH2,0.9434782608695652,0.8191489361702128,1.1517786561264822,1.4714903831481934,0.9461674094200134,1.691004991531372,7.093712253753295e-72,8,[1]
TRIM62,0.9695652173913043,0.7952127659574468,1.2192525810673258,1.5001051425933838,0.9643810391426086,1.708685040473938,2.527278022511044e-68,8,[1]
MPP3,0.9391304347826087,0.773936170212766,1.2134468848050202,1.2914865016937256,0.8188730478286743,1.6041812896728516,5.151402610044923e-66,8,[1]
SMG1,0.9782608695652174,0.8218085106382979,1.190375685943436,1.4494980573654175,0.9551813006401062,1.6393775939941406,1.255758842535335e-61,8,[1]
TESC,0.9565217391304348,0.8085106382978723,1.1830663615560641,1.4009140729904175,0.9190881252288818,1.619027853012085,3.6187321123296264e-61,8,[1]
TLE2,0.8956521739130435,0.6196808510638298,1.445344280649375,1.070913314819336,0.5978673696517944,1.604875087738037,2.5133743216599465e-60,8,[1]
FAM131B,0.8260869565217391,0.601063829787234,1.3743747595228935,1.0025137662887573,0.54376220703125,1.5820975303649902,4.562448353056178e-60,8,[1]
TYRO3,0.9217391304347826,0.7340425531914894,1.2557025834908633,1.2334989309310913,0.7794007658958435,1.5747525691986084,2.4289466556501133e-59,8,[1]
PXN,0.9043478260869565,0.7101063829787234,1.2735385116430549,1.1737868785858154,0.7562431693077087,1.5182278156280518,3.366234071036486e-54,8,[1]
JPH4,0.8869565217391304,0.7473404255319149,1.1868172675228221,1.147836685180664,0.7618272304534912,1.47109854221344,1.5601866446243376e-53,8,[1]
SCN2A,0.9043478260869565,0.7340425531914894,1.232010081915564,1.2002110481262207,0.7992258071899414,1.4932951927185059,3.618013981446699e-53,8,[1]
BSN,0.908695652173913,0.7340425531914894,1.2379332073093887,1.2386952638626099,0.825431227684021,1.5117441415786743,8.089843505303603e-53,8,[1]
JPH3,0.8173913043478261,0.6037234042553191,1.353916874162038,0.9579858183860779,0.5839189291000366,1.4536343812942505,1.5531157325612354e-49,8,[1]
SEL1L3,0.8173913043478261,0.6196808510638298,1.3190520619518569,0.9295415878295898,0.5806560516357422,1.4174869060516357,9.185390921981685e-49,8,[1]
LENG8,0.8434782608695652,0.5930851063829787,1.422187560928056,0.9047020077705383,0.5592787265777588,1.4125876426696777,3.74406061871076e-48,8,[1]
USP3,0.8782608695652174,0.6835106382978723,1.2849264083911354,1.032891035079956,0.674068808555603,1.4316421747207642,4.0258600426352945e-48,8,[1]
DUSP11,0.8260869565217391,0.6303191489361702,1.3105852137222527,0.9408535361289978,0.6015638113021851,1.4039500951766968,4.643496469326499e-47,8,[1]
IL16,0.8652173913043478,0.6542553191489362,1.3224460940261575,1.021795630455017,0.6713398098945618,1.4197144508361816,1.094268143801237e-46,8,[1]
DOCK9,0.8217391304347826,0.601063829787234,1.3671412081569836,0.8895426392555237,0.5653914213180542,1.3828564882278442,1.6643169093363954e-44,8,[1]
ODF2,0.8173913043478261,0.6196808510638298,1.3190520619518569,0.8914117813110352,0.5908798575401306,1.3505771160125732,1.0226453102690266e-41,8,[1]
RASGRP1,1.0,0.38646788990825687,2.5875370919881306,2.2972891330718994,0.37490004301071167,6.837273120880127,3.2185436404380713e-28,9,"[2, 3]"
PRKCD,0.9946236559139785,0.3922018348623853,2.5359994969502613,2.8056793212890625,0.393293559551239,11.160554885864258,1.0490456717875604e-23,9,"[2, 3]"
PDP1,1.0,0.48509174311926606,2.061465721040189,2.1386115550994873,0.4454095661640167,5.436861515045166,2.2006010507557365e-20,9,"[2, 3]"
ADARB1,1.0,0.7259174311926605,1.377567140600316,2.523977518081665,0.822537362575531,5.481835842132568,8.722016453447342e-19,9,"[2, 3]"
NSMF,1.0,0.786697247706422,1.271137026239067,2.713667631149292,0.9246765375137329,5.983412265777588,2.209561582729577e-18,9,"[2, 3]"
TNNT1,0.9623655913978495,0.22591743119266056,4.259811145679821,2.1753733158111572,0.20812185108661652,7.150994777679443,2.0328123227756314e-17,9,"[2, 3]"
ATP2B1,0.9946236559139785,0.6605504587155964,1.5057497013142174,2.245393991470337,0.6973852515220642,4.702097415924072,8.881343245254461e-17,9,"[2, 3]"
PTPN4,0.9946236559139785,0.4461009174311927,2.22959338806424,1.9446241855621338,0.39698028564453125,4.700382709503174,2.0115490757930242e-16,9,"[2, 3]"
PLEKHG1,0.978494623655914,0.21674311926605505,4.514536041417762,1.5485848188400269,0.17671319842338562,3.942723035812378,2.3180185237166895e-16,9,"[2, 3]"
AMOTL1,0.9838709677419355,0.32454128440366975,3.0315741479539495,1.6568523645401,0.2764059007167816,3.9766764640808105,3.8124060161671737e-16,9,"[2, 3]"
RORA,0.9946236559139785,0.5837155963302753,1.7039525107210005,2.0304312705993652,0.553310215473175,4.380317211151123,4.864509325594563e-15,9,"[2, 3]"
DLGAP3,0.989247311827957,0.6077981651376146,1.6275918036112802,2.03973126411438,0.6235765814781189,4.121242046356201,1.3288774261780608e-14,9,"[2, 3]"
NTNG1,0.9731182795698925,0.3084862385321101,3.1544949434384617,1.7090578079223633,0.2721615433692932,4.207616806030273,1.7755455024834773e-14,9,"[2, 3]"
PCP4,1.0,0.9678899082568807,1.033175355450237,4.239712238311768,2.145367383956909,8.120119094848633,1.2567001329099496e-13,9,"[2, 3]"
PTPN3,0.956989247311828,0.1915137614678899,4.996973794346791,1.487073302268982,0.15401840209960938,3.792611598968506,1.7898089726419756e-13,9,"[2, 3]"
GABBR2,0.989247311827957,0.6594036697247706,1.5002150537634409,2.0210342407226562,0.6811615824699402,3.818557024002075,2.895289819645737e-13,9,"[2, 3]"
RGS16,0.946236559139785,0.14678899082568808,6.446236559139785,1.3125195503234863,0.11593621969223022,3.3087923526763916,3.4766915268833824e-13,9,"[2, 3]"
CIT,0.9731182795698925,0.4323394495412844,2.2508199994295657,1.7005326747894287,0.37032294273376465,3.78183650970459,4.2541331737405805e-13,9,"[2, 3]"
PRKCG,0.9838709677419355,0.44954128440366975,2.1886109282422646,1.805544137954712,0.4203287661075592,3.9956865310668945,1.387310362233104e-12,9,"[2, 3]"
RAMP3,0.946236559139785,0.24426605504587157,3.8737947397647536,1.5707261562347412,0.20142129063606262,3.9326164722442627,5.4182338075084014e-12,9,"[2, 3]"
SYNPO2,0.9247311827956989,0.1353211009174312,6.8336067067614366,1.3045459985733032,0.10593251883983612,3.315516948699951,7.791004454320374e-12,9,"[2, 3]"
GABRA4,0.9408602150537635,0.23394495412844038,4.021716213367068,1.486181378364563,0.19001322984695435,3.6552634239196777,2.54710966697001e-11,9,"[2, 3]"
BOK,0.956989247311828,0.3211009174311927,2.9803379416282643,1.5141078233718872,0.2724159061908722,3.4614651203155518,3.300020419633955e-11,9,"[2, 3]"
SYT1,0.9946236559139785,0.7740825688073395,1.2849064117881321,2.4676337242126465,1.0717949867248535,4.038360118865967,4.528449448879766e-10,9,"[2, 3]"
CCK,1.0,0.8073394495412844,1.2386363636363635,2.775437831878662,1.2366384267807007,4.658993244171143,1.2960058362062528e-09,9,"[2, 3]"
KCNC2,0.9623655913978495,0.40711009174311924,2.363895199151901,1.680587649345398,0.37917619943618774,3.6744792461395264,1.8684134375638888e-09,9,"[2, 3]"
TCF7L2,0.9946236559139785,0.3543577981651376,2.806834394682813,1.8517560958862305,0.42424777150154114,4.168300628662109,3.1754031836826314e-09,9,"[2, 3]"
CCDC136,0.9731182795698925,0.6456422018348624,1.5072098397601177,1.8389135599136353,0.6458536982536316,3.2971549034118652,3.2734631086754617e-09,9,"[2, 3]"
SPTBN1,1.0,0.9598623853211009,1.041816009557945,2.5180370807647705,1.518707036972046,2.716461420059204,4.3958150851143e-09,9,"[2, 3]"
RIMS3,0.989247311827957,0.5963302752293578,1.6588916459884202,1.7787977457046509,0.6169527173042297,3.195823907852173,1.9345254105826848e-08,9,"[2, 3]"
OGFRL1,0.9838709677419355,0.6032110091743119,1.6310560529866307,1.6950842142105103,0.5992525815963745,2.9916694164276123,3.605119152563739e-08,9,"[2, 3]"
SLC24A2,0.989247311827957,0.7580275229357798,1.3050282237730386,2.020892381668091,0.8477438688278198,3.2321529388427734,5.3858091170781077e-08,9,"[2, 3]"
RGS7BP,0.989247311827957,0.6444954128440367,1.534917537213485,1.7916918992996216,0.6693940758705139,3.0719046592712402,5.921924997369058e-08,9,"[2, 3]"
GRM1,0.9301075268817204,0.32798165137614677,2.8358523197232874,1.3025308847427368,0.27645012736320496,2.790109157562256,6.604039695505304e-08,9,"[2, 3]"
ZDHHC22,0.9086021505376344,0.22477064220183487,4.042352424840904,1.1387895345687866,0.18033432960510254,2.6076650619506836,8.84780105383867e-08,9,"[2, 3]"
ANKS1B,0.9838709677419355,0.6467889908256881,1.5211622054449783,1.6450326442718506,0.6544787287712097,2.692725658416748,1.5359517602252726e-07,9,"[2, 3]"
LRRTM1,0.9032258064516129,0.25573394495412843,3.5318964270215534,1.1520260572433472,0.2012910544872284,2.5876107215881348,1.6811823264857937e-07,9,"[2, 3]"
NCDN,1.0,0.9747706422018348,1.0258823529411765,3.1012637615203857,2.022585153579712,2.940790891647339,2.6941583763959185e-07,9,"[2, 3]"
ADGRB1,0.9946236559139785,0.7626146788990825,1.3042283127172771,1.9376434087753296,0.9080649018287659,2.7998852729797363,3.5871371794495234e-07,9,"[2, 3]"
GABRD,0.9247311827956989,0.30045871559633025,3.077731264877288,1.2819064855575562,0.25913161039352417,2.7809009552001953,4.138236239909158e-07,9,"[2, 3]"
ELMO1,0.989247311827957,0.6869266055045872,1.4401062703071428,1.7729158401489258,0.7284644842147827,2.841839075088501,5.881504558464018e-07,9,"[2, 3]"
CDK5R1,0.9838709677419355,0.6204128440366973,1.5858326873770199,1.672005295753479,0.6072620153427124,2.9000942707061768,6.025591278700662e-07,9,"[2, 3]"
SHANK3,0.9354838709677419,0.4059633027522936,2.3043557499544374,1.3719615936279297,0.34685131907463074,2.787402629852295,7.06133868235451e-07,9,"[2, 3]"
CX3CL1,0.9946236559139785,0.7775229357798165,1.2792209851872998,1.9447288513183594,0.9280925393104553,2.763882637023926,1.308597207580999e-06,9,"[2, 3]"
ILDR2,0.9032258064516129,0.2855504587155963,3.163104029019303,1.2383164167404175,0.2484693080186844,2.6908228397369385,1.8004171520173203e-06,9,"[2, 3]"
ATP2A2,1.0,0.9736238532110092,1.0270906949352179,2.7553091049194336,1.7807830572128296,2.6499109268188477,4.198708146489561e-06,9,"[2, 3]"
SYT7,0.978494623655914,0.6307339449541285,1.5513587487781035,1.6488827466964722,0.6451404690742493,2.728473424911499,4.432087388847214e-06,9,"[2, 3]"
EDIL3,0.978494623655914,0.7270642201834863,1.3458159492554527,1.742658019065857,0.7931718230247498,2.584381580352783,4.661230925242526e-06,9,"[2, 3]"
TIAM1,0.8924731182795699,0.30963302752293576,2.8823576264436483,1.1976274251937866,0.2502458393573761,2.5789480209350586,5.1645371648366974e-06,9,"[2, 3]"
NRIP3,0.946236559139785,0.5481651376146789,1.7261888693930807,1.530714511871338,0.5302920341491699,2.719430446624756,7.335136804035733e-06,9,"[2, 3]"
LRRN2,0.967741935483871,0.5103211009174312,1.896339253352664,1.3894224166870117,0.4570404291152954,2.540553569793701,7.859242265048902e-06,9,"[2, 3]"
ZIC1,0.9838709677419355,0.5928899082568807,1.659449678667249,1.7218881845474243,0.6421980857849121,2.9437668323516846,1.0835732597270447e-05,9,"[2, 3]"
SHOX2,0.8440860215053764,0.14220183486238533,5.935830731876518,1.0884977579116821,0.11970289796590805,2.6347672939300537,1.1815917938846512e-05,9,"[2, 3]"
B230334C09RIK,0.8602150537634409,0.19724770642201836,4.361090272568142,1.0266075134277344,0.1585603505373001,2.382254123687744,1.186464610653463e-05,9,"[2, 3]"
NRXN1,0.9838709677419355,0.7821100917431193,1.2579699176993662,1.7937997579574585,0.8792046308517456,2.4957644939422607,1.3764005349573575e-05,9,"[2, 3]"
TRNP1,1.0,0.8440366972477065,1.184782608695652,2.088563919067383,1.0989189147949219,2.690279245376587,1.4067866740215982e-05,9,"[2, 3]"
C1QTNF4,1.0,0.9174311926605505,1.0899999999999999,2.239189624786377,1.3242924213409424,2.496518850326538,1.4338905290714853e-05,9,"[2, 3]"
KITL,0.8763440860215054,0.24770642201834864,3.537833532457188,1.1051691770553589,0.2032107561826706,2.4644246101379395,1.9332917208024216e-05,9,"[2, 3]"
SLC17A6,0.9838709677419355,0.5584862385321101,1.761674504868517,1.650272011756897,0.6127852201461792,2.822115421295166,2.100120369883503e-05,9,"[2, 3]"
RAP1GDS1,0.9946236559139785,0.8944954128440367,1.111938240970499,2.0889832973480225,1.1769047975540161,2.4894914627075195,2.3678582947216905e-05,9,"[2, 3]"
YWHAZ,1.0,0.9610091743119266,1.0405727923627686,2.5955700874328613,1.704962134361267,2.436610460281372,2.6662927467357604e-05,9,"[2, 3]"
RAP1GAP,0.989247311827957,0.7431192660550459,1.3312093455462632,1.7967772483825684,0.8404209613800049,2.6021974086761475,3.614453331376181e-05,9,"[2, 3]"
PPP1R9B,0.9838709677419355,0.8073394495412844,1.2186583577712609,1.961711049079895,1.0341978073120117,2.528214454650879,4.966720112680733e-05,9,"[2, 3]"
CDKL5,0.8655913978494624,0.25344036697247707,3.415365153505571,1.057060956954956,0.2061631828546524,2.3417484760284424,5.0873406972994495e-05,9,"[2, 3]"
NELL1,0.8602150537634409,0.23279816513761467,3.695110969860692,1.0178582668304443,0.19323961436748505,2.281010627746582,5.595037549999747e-05,9,"[2, 3]"
ADRA1B,0.8118279569892473,0.1536697247706422,5.28294013801958,0.941898763179779,0.1138203889131546,2.2889161109924316,0.00010123961178933364,9,"[2, 3]"
ZMAT4,0.8655913978494624,0.268348623853211,3.225622644977484,1.0790796279907227,0.22233501076698303,2.355480432510376,0.0001070856888777589,9,"[2, 3]"
DLGAP4,0.967741935483871,0.6513761467889908,1.4856883234893232,1.561689853668213,0.6561598777770996,2.4732422828674316,0.000146561872258348,9,"[2, 3]"
MYO5A,0.9838709677419355,0.7477064220183486,1.3158519691272512,1.7675381898880005,0.8558992147445679,2.4883975982666016,0.0001904702019488721,9,"[2, 3]"
AI593442,0.946236559139785,0.49655963302752293,1.9055849412699597,1.4251697063446045,0.4857341945171356,2.5585365295410156,0.00019105917404950605,9,"[2, 3]"
1810041L15RIK,0.8333333333333334,0.2018348623853211,4.128787878787879,0.9264019727706909,0.15721091628074646,2.158019781112671,0.0002002543974768899,9,"[2, 3]"
GABBR1,0.9946236559139785,0.911697247706422,1.090958274159735,2.19340443611145,1.3735170364379883,2.2702441215515137,0.00020656945024833217,9,"[2, 3]"
CLMN,0.8548387096774194,0.3577981651376147,2.3891645988420183,1.1489760875701904,0.28964635729789734,2.361577033996582,0.00020861051528873236,9,"[2, 3]"
RAB3C,0.9731182795698925,0.6192660550458715,1.5714058144165672,1.5738334655761719,0.660614013671875,2.49233341217041,0.0002224184323088422,9,"[2, 3]"
REEP2,1.0,0.6903669724770642,1.4485049833887043,1.5493661165237427,0.7098621129989624,2.315218448638916,0.0002308368701687667,9,"[2, 3]"
HLF,0.9516129032258065,0.5974770642201835,1.5927187171072998,1.52541184425354,0.5950945019721985,2.535313606262207,0.000276083610490816,9,"[2, 3]"
RGS4,0.9193548387096774,0.5458715596330275,1.6841962591488209,1.568461298942566,0.5319123864173889,2.819469690322876,0.00028798272189000594,9,"[2, 3]"
KCTD17,0.9946236559139785,0.7970183486238532,1.2479306877078982,1.7424134016036987,0.9060579538345337,2.3079402446746826,0.0003393902301601376,9,"[2, 3]"
SPOCK3,0.967741935483871,0.6330275229357798,1.5287517531556802,1.5194398164749146,0.6467140316963196,2.393425941467285,0.00038116112389797384,9,"[2, 3]"
BSN,0.9408602150537635,0.533256880733945,1.7643658226384555,1.2997643947601318,0.497444212436676,2.230710506439209,0.0004076366384477211,9,"[2, 3]"
PLCB4,0.9354838709677419,0.6192660550458715,1.5106332138590204,1.527590036392212,0.619116485118866,2.4805331230163574,0.00041318734739605157,9,"[2, 3]"
ADGRA1,0.8548387096774194,0.3119266055045872,2.740512333965844,1.080273151397705,0.2567960023880005,2.2784082889556885,0.00041347668940730975,9,"[2, 3]"
ADCY1,0.9731182795698925,0.698394495412844,1.3933647615516358,1.7318562269210815,0.7970225214958191,2.5467896461486816,0.00046411777886550427,9,"[2, 3]"
SPOCK2,1.0,0.8818807339449541,1.1339401820546164,2.031679391860962,1.2126206159591675,2.2683639526367188,0.0005234564903251691,9,"[2, 3]"
BTBD3,0.9623655913978495,0.680045871559633,1.415148053455185,1.5738966464996338,0.7220122218132019,2.344059944152832,0.0005360985881561387,9,"[2, 3]"
CYP46A1,0.9086021505376344,0.48509174311926606,1.873052187396731,1.3091593980789185,0.45153263211250305,2.3575592041015625,0.0006007348573992419,9,"[2, 3]"
HRH3,0.8494623655913979,0.3084862385321101,2.7536475196866133,1.0672675371170044,0.2558569014072418,2.2510812282562256,0.0006234900775045464,9,"[2, 3]"
REPS2,0.9247311827956989,0.5068807339449541,1.8243565416240937,1.2657872438430786,0.4602380692958832,2.2379250526428223,0.0006389377445629907,9,"[2, 3]"
NELL2,0.9247311827956989,0.4827981651376147,1.9153576992823025,1.2901256084442139,0.45812585949897766,2.2979094982147217,0.0006519681675578074,9,"[2, 3]"
STMN4,0.9946236559139785,0.9094036697247706,1.0937097452168842,2.1437196731567383,1.3330661058425903,2.249377727508545,0.000657617046678941,9,"[2, 3]"
NR2F1,0.9139784946236559,0.4701834862385321,1.943876212955678,1.2938995361328125,0.4312129020690918,2.369518280029297,0.0007135075205321811,9,"[2, 3]"
KIF1A,0.989247311827957,0.9438073394495413,1.0481453899319302,2.2359087467193604,1.481262445449829,2.126859188079834,0.0007653151098377581,9,"[2, 3]"
RNF112,0.9408602150537635,0.5355504587155964,1.7568096520918237,1.3126652240753174,0.501578688621521,2.250351905822754,0.0007938090235075861,9,"[2, 3]"
EPHA4,0.8655913978494624,0.338302752293578,2.5586294878804448,1.0756900310516357,0.2903830409049988,2.193080186843872,0.000860079262580223,9,"[2, 3]"
SYP,1.0,0.9197247706422018,1.087281795511222,2.3049678802490234,1.4502493143081665,2.350712776184082,0.0008804799652108978,9,"[2, 3]"
PSD3,0.9516129032258065,0.5871559633027523,1.6207157258064515,1.3887513875961304,0.5756651759147644,2.2548561096191406,0.0008845649772111852,9,"[2, 3]"
LRTM2,0.8118279569892473,0.2798165137614679,2.901286797109113,0.9811335206031799,0.22533270716667175,2.1293160915374756,0.0009005202443553291,9,"[2, 3]"
RAB6B,1.0,0.9415137614678899,1.0621193666260658,2.202382802963257,1.4632295370101929,2.0941615104675293,0.0009087585723295178,9,"[2, 3]"
ATP6AP2,0.9946236559139785,0.8463302752293578,1.1752192790745113,1.9226983785629272,1.1039756536483765,2.267601728439331,0.0009743476669534194,9,"[2, 3]"
CHRNA4,0.8279569892473119,0.2706422018348624,3.059230909422271,0.938441812992096,0.22321817278862,2.0446438789367676,0.0010393324398008236,9,"[2, 3]"
CACNA1G,0.8870967741935484,0.4288990825688073,2.0683111954459203,1.1390782594680786,0.38080742955207825,2.134582042694092,0.0012337408652984638,9,"[2, 3]"
NT5DC3,0.8817204301075269,0.44380733944954126,1.9867189019477092,1.1538801193237305,0.38976797461509705,2.1470870971679688,0.0014129973069993394,9,"[2, 3]"
LINGO1,0.9086021505376344,0.5791284403669725,1.5689130203342914,1.2981637716293335,0.5418983101844788,2.130305528640747,0.0014586000711559561,9,"[2, 3]"
KCNQ3,0.8333333333333334,0.3268348623853211,2.5497076023391814,0.9821206331253052,0.26287588477134705,2.052882194519043,0.0015846378998373755,9,"[2, 3]"
CAMK2A,0.9731182795698925,0.5561926605504587,1.7496064737833945,1.6250126361846924,0.6888466477394104,2.550185203552246,0.0017126906023442114,9,"[2, 3]"
ZFP365,0.9301075268817204,0.555045871559633,1.6757309162001244,1.2853864431381226,0.5353437066078186,2.1170907020568848,0.001766931546410787,9,"[2, 3]"
GNAL,0.9086021505376344,0.5091743119266054,1.7844618812360749,1.2416783571243286,0.4727837145328522,2.1573803424835205,0.0018504447672251403,9,"[2, 3]"
NRXN3,0.9301075268817204,0.6009174311926605,1.5478125256504967,1.4478254318237305,0.618099570274353,2.2926900386810303,0.001850597064207207,9,"[2, 3]"
KCNIP4,0.8655913978494624,0.3830275229357798,2.2598673620500933,1.0699282884597778,0.33658307790756226,2.082033634185791,0.0018597031509517184,9,"[2, 3]"
NCS1,0.989247311827957,0.8486238532110092,1.165707643126998,1.8118325471878052,1.079176664352417,2.080599069595337,0.0020699839092780414,9,"[2, 3]"
PITPNC1,0.8655913978494624,0.4782110091743119,1.8100616281168613,1.2097991704940796,0.4280073046684265,2.185384750366211,0.002919500340087976,9,"[2, 3]"
ATP2B2,0.9946236559139785,0.8967889908256881,1.1090944091521602,1.9671967029571533,1.2310116291046143,2.0879549980163574,0.0030752187139039965,9,"[2, 3]"
CPNE9,0.8010752688172043,0.28440366972477066,2.8166840097121053,0.9504932165145874,0.2429220825433731,2.029057264328003,0.003113199046938124,9,"[2, 3]"
MTURN,0.8655913978494624,0.41284403669724773,2.096654719235364,0.9890244007110596,0.34400033950805664,1.9060328006744385,0.003455386538250163,9,"[2, 3]"
SPOCK1,0.956989247311828,0.6857798165137615,1.395475959290826,1.4902405738830566,0.7439383268356323,2.1091864109039307,0.0035533460165395213,9,"[2, 3]"
CAMK2N2,1.0,0.9174311926605505,1.0899999999999999,2.1177215576171875,1.3866583108901978,2.0772881507873535,0.003694418736537591,9,"[2, 3]"
KNDC1,0.9408602150537635,0.6811926605504587,1.3811954672169728,1.406300663948059,0.6885314583778381,2.0498552322387695,0.0038571323268952566,9,"[2, 3]"
PCP4L1,0.9838709677419355,0.8027522935779816,1.2256221198156683,1.9767216444015503,1.1105406284332275,2.377812623977661,0.0039840521887409275,9,"[2, 3]"
SMIM13,0.946236559139785,0.6915137614678899,1.368355355837301,1.4264562129974365,0.7125216126441956,2.0420100688934326,0.004348029542972693,9,"[2, 3]"
PCSK2,0.9516129032258065,0.6788990825688074,1.4017000871839582,1.477702260017395,0.7312749028205872,2.109450340270996,0.004515661323713239,9,"[2, 3]"
L1CAM,0.8387096774193549,0.3967889908256881,2.1137423084094724,1.0630003213882446,0.35247689485549927,2.0350561141967773,0.0046983271654582,9,"[2, 3]"
KCNJ9,0.8010752688172043,0.31880733944954126,2.5127253036280655,0.9197659492492676,0.25919875502586365,1.9358898401260376,0.005038837592299195,9,"[2, 3]"
NDUFA10,0.9838709677419355,0.8658256880733946,1.1363383892330698,1.7622872591018677,1.0996791124343872,1.939845085144043,0.005936818849821446,9,"[2, 3]"
CRMP1,0.9086021505376344,0.551605504587156,1.6471955826794535,1.20347261428833,0.5243131518363953,1.9722193479537964,0.006117071310679144,9,"[2, 3]"
CAMK2B,0.9946236559139785,0.856651376146789,1.1610600106519267,1.7929742336273193,1.1135302782058716,1.9727805852890015,0.006393142859074779,9,"[2, 3]"
FAM20C,0.8709677419354839,0.48853211009174313,1.7828259881871875,1.051314115524292,0.4224522113800049,1.8754749298095703,0.00759164443274605,9,"[2, 3]"
6430548M08RIK,0.9193548387096774,0.6513761467889908,1.4114039073148568,1.2985612154006958,0.6444453001022339,1.9234412908554077,0.007763763680680707,9,"[2, 3]"
LHFP,0.8279569892473119,0.38990825688073394,2.1234661606578116,0.9946650266647339,0.3376297950744629,1.9290645122528076,0.008168531707933326,9,"[2, 3]"
SHANK1,0.8494623655913979,0.5493119266055045,1.5464116551058433,1.1354676485061646,0.4851631224155426,1.9161243438720703,0.008322213326505793,9,"[2, 3]"
SLC6A17,0.9193548387096774,0.6410550458715596,1.4341277627099083,1.3518548011779785,0.6517946124076843,2.013874053955078,0.008981853725055977,9,"[2, 3]"
CELF2,0.9247311827956989,0.6112385321100917,1.5128810345175412,1.256127953529358,0.6083873510360718,1.9112179279327393,0.009181243442389594,9,"[2, 3]"
OCIAD2,0.8225806451612904,0.39793577981651373,2.067119085246816,0.9689973592758179,0.3403754234313965,1.8750247955322266,0.010051692391560603,9,"[2, 3]"
MEGF9,0.8440860215053764,0.46559633027522934,1.812913819587902,1.0305609703063965,0.3949826955795288,1.8881137371063232,0.01033954055059089,9,"[2, 3]"
LYNX1,0.9354838709677419,0.7155963302752294,1.3072787427626136,1.4632229804992676,0.7899435758590698,1.9606566429138184,0.01033954055059089,9,"[2, 3]"
CNTN1,1.0,0.8853211009174312,1.1295336787564767,1.762465238571167,1.149849772453308,1.845251202583313,0.010797315103603588,9,"[2, 3]"
INA,0.9946236559139785,0.819954128440367,1.2130235356041807,1.741712212562561,1.0640342235565186,1.9692997932434082,0.012403407279152243,9,"[2, 3]"
KCNA2,0.9516129032258065,0.6811926605504587,1.396980558270881,1.4189212322235107,0.766520082950592,1.9201459884643555,0.012487207943816825,9,"[2, 3]"
NECAB2,0.9139784946236559,0.5389908256880734,1.6957218027911232,1.2160489559173584,0.5562283396720886,1.9344452619552612,0.01330064193866364,9,"[2, 3]"
